0.40000000000027752244946555038,-1.80000000000089799279123781162,2.80000000000102389208223030437,-0.400000000000403310718155580616,0.0240000000000005486722187697524
3.20000000263030504044081681059,-14.4000000084805961364509130362,23.4000000096251454806406400166,-11.2000000037733951074869764852,0.0720000000050042554544660333704
10.8000012883271505614857233013,-47.6000041011234884535952005535,75.6000045758311358667924650945,-37.8000017623172226421957020648,0.168000002099177675463081982343
26.6001276050363486547212232836,-115.200397515761380873300367966,179.200430331443186560136382468,-89.6001603500856305117849842645,0.336000149544579296279067648356
54.8843376380277021553411032073,-234.373035950336600308219203725,358.57337163927746814806596376,-178.084670963899014850539970212,0.60480187614426672570999699019
100.865167369311961920175235718,-425.783283632022005349426763132,642.767768184426586230983957648,-316.84961747750230642850510776,1.00794363098461681182982374594
170.879459403405633111105998978,-713.95177266445739405753556639,1065.51576771783197727927472442,-521.443216518098779488354921341,1.58226195430270566433250678529
272.137821163943897317949449643,-1124.71045593018061481416225433,1659.73954377863901754608377814,-806.16629753225424792617559433,2.35574308511496877116542236763
407.61969892303812912359717302,-1662.63533561531062332505825907,2422.77459650294395032688044012,-1166.76102978204926330363377929,3.29681924437771112224027092452
559.201064779109287883329670876,-2246.14689929090127407107502222,3226.98774262528650069725699723,-1539.06498458751980251690838486,4.21221093599787721473148849327
670.31101159263539557287003845,-2650.05566834022647526580840349,3752.39617982119125372264534235,-1771.74691010196306706347968429,4.70534616729601573581476259278
668.219329478713007119949907064,-2603.36395559415586831164546311,3636.83585887117715174099430442,-1700.94081724394914090225938708,4.39586382630980487817851098953
532.34342350861606973921880126,-2047.97490292933002820063848048,2827.43336553635162999853491783,-1311.27473443046687862079124898,3.30893805410481922635312912462
329.033375665778521579341031611,-1252.55199038263617694610729814,1712.09602032051770947873592377,-788.278309173434195145091507584,1.94882204299367711719526141678
154.076343243088416556929587387,-581.439004524342408330994658172,788.136439461975669473758898675,-360.641755734525133902934612706,0.876112505539460184600386583043
53.4302016184691765943171049003,-200.174435072014375691651366651,269.433074019004607180249877274,-122.644931527813511706881399732,0.293502331777131753032250571778
13.3711661146473090866493294016,-49.7910690469174923578066227492,66.6200434558655985028963186778,-30.1894804260455451583311514696,0.0713158001520764750491565564516
2.33724996510928173520937889407,-8.65854740134956557540135690942,11.5260411142292138464426898281,-5.20292193639190436726948973956,0.0121525411991094990649120433091
0.273134769074869387939230591655,-1.00736372642701255131214566063,1.33504863371876725253173390229,-0.600610414478806475813144061249,0.00138894577518587115927406472338
0.0200727825402883426619826678916,-0.0737448447216394187275767535539,0.0973535097928809600720256867135,-0.043666272633885054588187557556,0.000100087899923665540891093428399
0.000848534803064482606553553534212,-0.00310671725224013345334483915394,0.00408710814042957670810807258022,-0.00182829090266414047601106762642,4.15720722439066655965779484294e-06
1.79848278370328405512297564872e-05,-6.56443456263696030993093355477e-05,8.60898026373323389153283113906e-05,-3.84169424853862296752489424723e-05,8.67159942861329161488349783621e-08
1.5185516926506343284554120289e-07,-5.52705463949455255068179005545e-07,7.22767098612422252084492527852e-07,-3.2180490185525522865543374823e-07,7.21464976999238715578749383975e-10
3.28328541561282677401156920318e-10,-1.19185152629810947070119341609e-09,1.55435412926237999746974265862e-09,-6.90590508958995874848309714459e-10,1.53827537843857278262783917533e-12
5.97924768283467879867377634338e-14,-2.16484714402452044119052714905e-13,2.81573866166319726467015469861e-13,-1.24837999390225396584140028832e-13,2.76285903089645272676772382271e-16
